date,open,high,low,close,volume
2025-02-11,113.96,115.54,111.0,112.78,55001297.0
2025-02-12,115.82,119.81,114.965,118.33,44024715.0
2025-02-13,115.33,119.57,114.76,119.54,34429294.0
2025-02-14,126.59,126.8,120.495,124.73,52729816.0
2025-02-18,127.74,129.02,125.61,126.9,42152768.0
2025-02-19,126.0,127.7,124.95,125.79,35155218.0
2025-02-20,137.81,144.51,131.41,135.97,118848968.0
2025-02-21,141.6,145.3,141.1,143.75,73892138.0
2025-02-24,135.8,135.8,128.44,129.04,74118310.0
2025-02-25,132.79,134.47,130.75,134.01,38881139.0
2025-02-26,140.0,141.95,138.2901,139.08,40670132.0
2025-02-27,138.675,140.105,135.87,136.55,23859370.0
2025-02-28,130.95,133.9499,130.14,132.51,24862578.0
2025-03-03,134.01,134.715,129.56,130.81,22528034.0
2025-03-04,129.6,132.1,126.1,129.85,25366513.0
2025-03-05,134.37,141.83,133.34,141.03,37284635.0
2025-03-06,142.2,144.76,138.09,139.95,35482111.0
2025-03-07,142.92,145.36,139.38,140.62,31904363.0
2025-03-10,135.995,137.95,131.0,132.54,32604758.0
2025-03-11,138.16,141.3325,136.04,139.02,29094794.0
2025-03-12,138.405,138.95,135.28,137.14,23880904.0
2025-03-13,134.77,140.28,134.34,138.35,20516289.0
2025-03-14,141.35,141.82,139.45,141.1,17381919.0
2025-03-17,140.16,148.43,140.03,147.57,33896965.0
2025-03-18,146.38,146.87,142.5,142.74,20950126.0
2025-03-19,145.07,145.2,141.87,143.2,16333817.0
2025-03-20,137.175,138.99,136.37,136.91,23646782.0
2025-03-21,133.99,136.47,133.3,135.14,13970265.0
2025-03-24,136.33,136.43,133.63,134.48,14019013.0
2025-03-25,132.94,136.245,132.35,132.75,17943385.0
2025-03-26,133.53,134.66,131.13,132.24,16023418.0
2025-03-27,133.45,137.785,132.88,135.63,16688316.0
2025-03-28,133.5,134.21,131.4,132.43,13271493.0
2025-03-31,130.03,132.87,128.0,132.23,12183816.0
2025-04-01,132.75,134.1,131.53,132.7,11627512.0
2025-04-02,131.96,132.83,129.15,129.79,21240902.0
2025-04-03,125.645,130.67,125.5,129.33,30607587.0
2025-04-04,117.57,118.87,111.3004,116.54,57154549.0
2025-04-07,106.62,114.12,102.64,105.98,61386612.0
2025-04-08,108.26,109.0,97.75,99.37,52100163.0
2025-04-09,100.6,107.04,95.73,104.78,74981920.0
2025-04-10,106.86,108.45,101.37,104.18,53133403.0
2025-04-11,104.78,108.0439,102.19,107.73,40522778.0
2025-04-14,111.87,116.0,111.7,113.97,32926103.0
2025-04-15,113.78,114.0,111.47,112.28,16172344.0
2025-04-16,108.175,108.97,105.95,106.75,18031571.0
2025-04-17,110.835,111.515,108.42,108.87,17884952.0
2025-04-21,108.73,110.23,107.2701,110.15,12145693.0
2025-04-22,114.36,117.43,113.01,115.88,27662424.0
2025-04-23,119.59,123.81,118.75,118.97,25762785.0
2025-04-24,117.935,119.34,117.58,119.29,13695999.0
2025-04-25,118.58,120.49,118.27,120.28,9306404.0
2025-04-28,119.5,120.67,117.29,118.37,10748004.0
2025-04-29,117.73,119.88,117.69,118.88,8295478.0
2025-04-30,119.09,119.94,118.19,119.43,10144809.0
2025-05-01,120.19,121.45,119.36,120.53,8690227.0
2025-05-02,126.005,126.62,124.2502,125.76,18092542.0
2025-05-05,125.0,127.13,124.71,126.57,9868775.0
2025-05-06,128.455,129.73,127.485,127.66,17919707.0
2025-05-07,124.91,124.965,122.91,123.23,16024031.0
2025-05-08,125.35,126.815,124.17,125.79,10846828.0
2025-05-09,126.99,127.77,125.19,125.33,11172185.0
2025-05-12,133.87,134.07,132.3,132.55,22631735.0
2025-05-13,131.0,133.031,130.2,131.65,16123609.0
2025-05-14,134.075,134.51,132.65,134.05,18278334.0
2025-05-15,126.24,126.32,122.65,123.9,35442760.0
2025-05-16,125.78,126.1,123.31,123.46,20089993.0
2025-05-19,120.18,123.06,120.0,122.96,11197016.0
2025-05-20,124.29,125.22,124.15,125.16,11789999.0
2025-05-21,125.45,126.06,122.77,123.59,8521416.0
2025-05-22,121.49,122.1699,120.92,121.48,7820944.0
2025-05-23,119.58,121.0417,119.2838,120.73,7163427.0
2025-05-27,119.875,120.005,118.89,119.52,8544496.0
2025-05-28,117.45,117.92,116.51,116.74,11707735.0
2025-05-29,119.035,119.34,116.7,117.18,12392828.0
2025-05-30,115.01,115.07,111.6,113.84,17213209.0
