date,open,high,low,close,volume
2025-04-16,18.43,19.105,18.3,18.89,6031888.0
2025-04-17,19.26,19.285,18.85,19.23,4584188.0
2025-04-21,18.8,19.6768,18.78,19.25,6134646.0
2025-04-22,19.64,20.5,19.64,20.17,7381196.0
2025-04-23,21.09,22.0812,20.795,20.95,7996589.0
2025-04-24,21.15,22.37,21.02,22.31,8313410.0
2025-04-25,22.25,22.695,21.96,22.45,6382566.0
2025-04-28,22.48,22.69,21.75,22.12,5187098.0
2025-04-29,22.23,22.61,21.98,22.31,5208864.0
2025-04-30,20.5,21.345,20.11,21.07,7273360.0
2025-05-01,21.94,22.0999,21.11,21.19,8473783.0
2025-05-02,21.57,21.81,21.315,21.44,6128513.0
2025-05-05,21.25,21.78,21.13,21.47,7489303.0
2025-05-06,20.92,21.6699,20.79,21.32,8816219.0
2025-05-07,21.32,22.2,19.8128,20.66,23350120.0
2025-05-08,21.025,21.335,20.3,20.65,15927618.0
2025-05-09,20.79,21.4655,20.44,20.56,7392292.0
2025-05-12,21.63,22.17,21.22,21.84,12268827.0
2025-05-13,21.93,22.1991,21.32,21.95,10372828.0
2025-05-14,21.85,22.56,21.47,21.54,7511672.0
2025-05-15,21.23,21.62,20.78,21.22,7191459.0
2025-05-16,21.42,23.065,21.35,22.81,13766623.0
2025-05-19,22.1,22.43,21.37,22.24,14199240.0
2025-05-20,22.23,22.805,21.71,22.23,7877471.0
2025-05-21,21.86,22.36,20.45,20.81,9999872.0
2025-05-22,20.88,22.33,20.66,21.86,9618433.0
2025-05-23,21.29,21.32,20.735,20.75,9609761.0
2025-05-27,21.14,21.89,20.63,21.81,10365083.0
2025-05-28,21.825,25.34,21.825,24.54,39242001.0
2025-05-29,24.78,24.9142,23.315,23.77,13833772.0
2025-05-30,25.0,27.73,24.81,26.08,46642386.0
