date,open,high,low,close,volume
2024-11-20,37.0,38.11,35.72,36.08,36004090.0
2024-11-21,37.125,37.125,34.63,35.09,27042355.0
2024-11-22,34.98,36.835,34.17,36.65,21650097.0
2024-11-25,39.22,39.74,37.3,37.85,29944596.0
2024-11-26,37.05,37.91,36.15,36.42,16612119.0
2024-11-27,37.51,38.29,37.04,37.65,15118539.0
2024-11-29,38.62,39.145,37.51,37.54,13399505.0
2024-12-02,37.9249,38.79,37.52,37.62,16070989.0
2024-12-03,37.05,38.705,36.61,38.64,17947574.0
2024-12-04,39.95,40.57,37.78,40.0,35447137.0
2024-12-05,42.71,42.76,38.79,38.92,50453547.0
2024-12-06,39.59,41.71,38.94,41.67,37242728.0
2024-12-09,41.39,42.09,39.24,39.54,26493408.0
2024-12-10,39.81,40.5,37.19,37.36,27808778.0
2024-12-11,38.5,38.55,37.7,37.84,23327709.0
2024-12-12,37.38,40.19,35.62,39.33,26270381.0
2024-12-13,39.41,40.3465,38.96,40.2,19794863.0
2024-12-16,41.02,43.83,40.53,43.2,36584037.0
2024-12-17,42.31,42.31,40.34,41.63,27260425.0
2024-12-18,41.44,41.489,36.64,37.08,33565240.0
2024-12-19,38.48,38.68,36.21,36.94,25513076.0
2024-12-20,35.11,38.475,34.02,38.33,29109086.0
2024-12-23,37.92,38.5,37.08,37.5,16662277.0
2024-12-24,38.0,39.59,37.69,39.58,10144491.0
2024-12-26,39.34,40.465,38.8,40.38,11906954.0
2024-12-27,40.25,40.44,38.22,39.02,14388802.0
2024-12-30,37.81,38.96,37.4501,38.28,12749635.0
2024-12-31,38.95,39.1,37.03,37.26,14168069.0
2025-01-02,38.54,39.7,37.35,39.44,18993324.0
2025-01-03,39.78,41.38,39.0243,41.35,19978820.0
2025-01-06,42.11,43.12,41.46,42.71,22219294.0
2025-01-07,42.33,43.1876,39.865,40.56,17649192.0
2025-01-08,40.255,40.8299,39.21,40.81,14022227.0
2025-01-10,40.07,40.53,38.78,40.08,13972851.0
2025-01-13,39.01,39.7971,38.42,39.59,13763124.0
2025-01-14,41.8,43.77,41.28,41.76,32498785.0
2025-01-15,43.99,46.22,43.6426,45.56,32265261.0
2025-01-16,45.61,46.85,45.25,46.08,18649726.0
2025-01-17,47.74,49.27,46.97,48.15,35226552.0
2025-01-21,49.93,50.64,48.15,50.0,29947067.0
2025-01-22,50.21,51.09,49.72,50.16,20153173.0
2025-01-23,49.39,50.91,49.26,50.36,16838695.0
2025-01-24,50.91,52.06,50.6,51.12,19901090.0
2025-01-27,48.33,50.145,46.66,47.74,29648685.0
2025-01-28,47.8977,49.8,47.0107,49.4,17600425.0
2025-01-29,48.82,51.71,48.6,51.15,17767585.0
2025-01-30,51.96,53.5098,51.0664,53.0,16825706.0
2025-01-31,53.26,53.49,51.635,51.95,14361174.0
2025-02-03,48.49,52.32,48.08,51.9,19031774.0
2025-02-04,52.0,53.31,51.54,52.58,17469554.0
2025-02-05,52.32,54.33,52.21,54.2,16673362.0
2025-02-06,54.8,54.88,52.16,53.17,15893947.0
2025-02-07,54.39,55.98,54.11,55.86,25050330.0
2025-02-10,57.18,57.27,55.55,56.27,23555924.0
2025-02-11,55.9,55.9899,53.28,53.34,24210924.0
2025-02-12,53.1703,56.74,52.65,55.91,48482717.0
2025-02-13,62.09,66.91,61.2,63.8,77989658.0
2025-02-14,63.305,66.0799,61.7214,65.28,39353322.0
2025-02-18,65.21,65.578,59.901,60.44,42371179.0
2025-02-19,61.09,61.9108,58.65,59.23,26252602.0
2025-02-20,59.09,59.1,54.23,56.06,36348815.0
2025-02-21,57.87,57.87,51.44,51.6,33697496.0
2025-02-24,52.24,52.56,47.97,49.93,40671138.0
2025-02-25,47.51,48.84,44.02,45.92,59731336.0
2025-02-26,47.3099,50.52,46.54,48.85,43276502.0
2025-02-27,51.76,52.93,48.42,48.78,48032953.0
2025-02-28,48.185,51.17,47.41,50.1,46083537.0
2025-03-03,54.72,54.8399,46.68,46.89,52710119.0
2025-03-04,45.19,48.27,42.14,46.22,62405435.0
2025-03-05,46.7,48.29,44.92,48.12,33830089.0
2025-03-06,46.23,48.7899,44.66,44.84,40627629.0
2025-03-07,43.64,45.37,40.95,44.42,53582224.0
2025-03-10,40.925,41.197,35.23,35.63,87868520.0
2025-03-11,36.195,38.35,35.57,36.36,69609283.0
2025-03-12,38.99,39.671,36.8509,38.92,50844261.0
2025-03-13,38.27,38.68,35.91,36.02,47786339.0
2025-03-14,37.4,39.46,37.01,39.24,37821445.0
2025-03-17,39.35,42.92,38.96,42.02,45895475.0
2025-03-18,40.8,41.56,38.8495,40.1,44644585.0
2025-03-19,40.775,43.84,40.1763,42.8,56447054.0
2025-03-20,42.2,44.24,41.93,43.66,49146631.0
2025-03-21,41.95,44.73,41.5,44.36,43674238.0
2025-03-24,46.4,48.99,46.1,48.36,50761994.0
2025-03-25,48.75,49.88,47.2,48.15,43367872.0
2025-03-26,47.98,48.0,43.8,44.73,45124410.0
2025-03-27,44.11,45.59,43.24,43.99,51945507.0
2025-03-28,42.69,43.07,40.57,41.92,44330419.0
2025-03-31,39.775,41.95,38.8382,41.62,40954764.0
2025-04-01,41.8,43.37,40.61,42.16,42942708.0
2025-04-02,40.69,43.5986,40.55,42.68,44551414.0
2025-04-03,37.975,39.8897,37.44,38.26,62216640.0
2025-04-04,35.625,36.25,31.59,34.51,80694668.0
2025-04-07,30.6728,37.1078,29.66,35.41,81135643.0
2025-04-08,37.135,37.85,33.085,34.17,63299885.0
2025-04-09,33.71,42.68,33.55,42.21,88299924.0
2025-04-10,40.3,42.13,37.78,40.51,64055469.0
2025-04-11,40.735,43.79,40.08,43.68,51352111.0
2025-04-14,45.01,45.09,42.51,44.14,45143549.0
2025-04-15,44.19,45.56,43.6871,44.08,30788325.0
2025-04-16,41.86,43.1396,40.07,40.66,46736539.0
2025-04-17,41.03,41.75,40.12,41.18,23940030.0
2025-04-21,40.73,41.559,39.21,39.85,27727654.0
2025-04-22,41.03,43.37,40.8115,42.09,39231991.0
2025-04-23,45.3,47.22,44.27,44.66,48982836.0
2025-04-24,45.09,48.28,44.96,48.15,42991303.0
2025-04-25,48.9,49.99,48.48,49.45,34624078.0
2025-04-28,50.52,51.07,47.74,48.93,35080971.0
2025-04-29,49.44,49.8799,48.46,49.37,28708360.0
2025-04-30,46.41,49.9,46.18,49.11,49380911.0
2025-05-01,51.125,51.3,46.53,46.62,88530675.0
2025-05-02,46.775,50.07,46.71,48.59,59187282.0
2025-05-05,47.21,48.34,45.56,48.05,37137883.0
2025-05-06,46.325,48.88,45.8248,48.69,31103085.0
2025-05-07,48.85,50.51,48.3201,49.99,38779341.0
2025-05-08,51.729,54.84,51.61,54.07,49440028.0
2025-05-09,54.94,56.315,53.742,54.65,44325538.0
2025-05-12,59.18,59.33,55.8893,57.43,41385936.0
2025-05-13,58.92,63.415,58.82,62.57,57297876.0
2025-05-14,62.375,63.78,61.09,61.39,41568220.0
2025-05-15,60.305,60.83,57.68,60.68,36789191.0
2025-05-16,60.905,62.14,60.46,61.76,24538706.0
2025-05-19,59.855,64.36,59.6801,64.27,34290784.0
2025-05-20,64.04,65.28,63.35,64.91,31331836.0
2025-05-21,64.06,66.89,63.3201,63.86,40230111.0
2025-05-22,64.89,65.875,63.75,64.77,27235011.0
2025-05-23,62.85,64.46,62.6318,63.17,28585495.0
2025-05-27,64.96,67.13,63.83,66.02,29735916.0
2025-05-28,66.14,66.61,64.81,65.14,17994228.0
2025-05-29,66.325,66.535,63.63,63.95,21419770.0
2025-05-30,63.59,66.49,62.92,66.15,35691747.0
