date,open,high,low,close,volume
2024-08-08,14.75,14.87,14.29,14.59,7498504.0
2024-08-09,14.54,14.54,13.68,13.86,7205302.0
2024-08-12,13.48,13.56,13.28,13.49,5399954.0
2024-08-13,13.72,14.19,13.69,13.99,6198490.0
2024-08-14,13.78,13.86,13.09,13.11,6160296.0
2024-08-15,13.36,13.58,13.25,13.39,5977079.0
2024-08-16,13.57,13.9099,13.5102,13.84,3685702.0
2024-08-19,14.0,14.45,14.0,14.31,4858107.0
2024-08-20,13.89,14.13,13.84,13.95,5395851.0
2024-08-21,13.75,14.09,13.65,14.02,4502261.0
2024-08-22,14.79,15.19,12.72,12.96,18371861.0
2024-08-23,13.66,15.045,13.66,14.94,14321302.0
2024-08-26,14.41,14.42,13.85,14.26,7832204.0
2024-08-27,14.43,14.59,14.25,14.47,4059645.0
2024-08-28,14.35,14.35,13.595,13.66,3653178.0
2024-08-29,14.35,14.46,14.11,14.23,3041625.0
2024-08-30,14.68,14.83,14.195,14.38,3167703.0
2024-09-03,14.38,14.95,14.08,14.61,5931211.0
2024-09-04,14.96,15.36,14.85,15.03,5746843.0
2024-09-05,15.4,15.7,15.3,15.37,4115017.0
2024-09-06,15.16,15.28,14.92,15.12,2397552.0
2024-09-09,14.95,15.125,14.7205,15.11,3236474.0
2024-09-10,15.1,15.15,14.89,15.06,2005468.0
2024-09-11,15.35,15.805,15.345,15.63,4290675.0
2024-09-12,15.58,15.62,15.1,15.41,2683430.0
2024-09-13,15.4,15.4,14.65,14.83,4021706.0
2024-09-16,14.62,14.75,14.36,14.67,3349026.0
2024-09-17,14.905,15.335,14.86,15.14,5354161.0
2024-09-18,15.19,15.2,14.715,14.83,2088545.0
2024-09-19,15.51,15.8,15.46,15.78,5140002.0
2024-09-20,16.09,16.14,15.73,15.9,2331908.0
2024-09-23,15.87,16.36,15.68,15.92,4404331.0
2024-09-24,17.39,18.64,17.39,18.63,17413044.0
2024-09-25,17.7,18.34,17.35,18.27,9685534.0
2024-09-26,21.0,21.62,20.184,21.09,20381298.0
2024-09-27,21.565,23.03,20.96,22.92,18906228.0
2024-09-30,24.97,25.1599,23.01,23.38,17909154.0
2024-10-01,23.76,26.8965,23.61,26.73,20916735.0
