date,open,high,low,close,volume
2024-06-03,19.98,21.17,19.7,20.49,12900963.0
2024-06-04,20.15,20.87,19.41,20.83,7911054.0
2024-06-05,21.03,21.75,20.5501,21.75,10205094.0
2024-06-06,21.5,21.73,20.83,21.57,6835282.0
2024-06-07,21.31,21.95,20.7,20.79,9721513.0
2024-06-10,20.68,22.1,20.6,21.62,8403869.0
2024-06-11,21.47,22.13,21.06,22.04,7589348.0
2024-06-12,22.75,24.35,22.67,23.68,14705256.0
2024-06-13,23.7,24.56,23.24,24.37,9570095.0
2024-06-14,24.15,24.435,23.52,23.75,7955537.0
2024-06-17,24.17,25.5,23.21,24.15,14548493.0
2024-06-18,23.59,25.74,23.5301,24.79,11898449.0
2024-06-20,24.5,24.55,21.92,22.39,15374537.0
2024-06-21,22.5,22.52,20.92,22.15,11832590.0
2024-06-24,22.02,22.88,21.8,22.15,9566944.0
2024-06-25,22.18,23.47,22.16,23.16,8502620.0
2024-06-26,22.82,23.06,20.96,21.56,11273510.0
2024-06-27,19.45,20.68,18.8,20.02,25638885.0
2024-06-28,20.2,20.45,19.4742,20.19,20714279.0
2024-07-01,20.4,21.48,20.19,21.42,8701568.0
2024-07-02,21.29,21.97,20.53,21.21,5375148.0
2024-07-03,21.27,21.2982,20.41,20.49,3818126.0
2024-07-05,20.49,20.78,20.02,20.78,4081301.0
2024-07-08,20.88,21.42,20.48,20.51,5418040.0
2024-07-09,20.4,20.759,19.92,20.69,5058447.0
2024-07-10,21.21,21.32,19.83,20.21,5331366.0
2024-07-11,20.93,21.36,20.62,21.05,6380325.0
2024-07-12,21.15,22.57,21.1,21.72,8662246.0
2024-07-15,22.06,23.43,21.9501,22.84,8121921.0
2024-07-16,23.35,23.955,22.8131,23.11,7128769.0
2024-07-17,22.72,23.33,21.81,21.99,6543933.0
2024-07-18,22.41,22.66,20.22,20.37,8874415.0
2024-07-19,20.73,21.115,19.0401,19.42,15012447.0
2024-07-22,20.01,20.6,19.8,20.34,7170814.0
2024-07-23,20.3,22.92,20.17,22.77,9439690.0
2024-07-24,22.25,22.76,21.92,22.51,5957741.0
2024-07-25,22.41,23.68,21.76,23.25,7763617.0
2024-07-26,23.72,24.24,21.36,21.77,11507156.0
2024-07-29,21.87,22.37,21.34,21.71,4537352.0
2024-07-30,21.73,22.287,21.1,21.2,5348602.0
2024-07-31,21.55,21.97,21.115,21.24,6471851.0
